CO2,VOC,RH,TEM,PM25,TIME
478,0,31.1,26.9,7,1638556065
472,0,31.1,26.9,7,1638556116
470,0,31.1,27.0,7,1638556167
475,0,31.0,27.0,7,1638556221
467,0,31.0,26.9,7,1638556272
470,0,31.0,27.0,7,1638556323
474,0,31.0,26.9,7,1638556374
465,0,30.9,27.0,7,1638556425
464,0,30.9,26.9,7,1638556476
464,0,30.9,26.9,6,1638556529
471,0,30.9,26.9,6,1638556580
466,0,30.8,26.9,6,1638556631
472,0,30.8,26.9,6,1638556682
465,0,30.8,26.9,7,1638556733
472,0,30.8,26.9,6,1638556783
463,0,30.8,26.9,7,1638556834
472,0,30.8,26.9,6,1638556885
461,0,30.8,26.9,7,1638556936
472,0,30.8,26.9,7,1638556987
465,0,30.7,26.9,7,1638557038
460,0,30.7,26.9,7,1638557088
462,0,30.7,26.9,7,1638557142
471,0,30.7,26.9,7,1638557193
467,0,30.7,26.9,6,1638557244
464,0,30.7,26.9,7,1638557294
460,0,30.7,26.9,6,1638557345
458,0,30.7,26.9,7,1638557396
467,0,30.7,26.9,6,1638557498
463,0,30.7,26.9,7,1638557549
467,0,30.8,26.9,7,1638557600
472,0,30.7,26.9,7,1638557651
470,0,30.7,26.9,7,1638557701
467,0,30.7,26.9,7,1638557752
460,0,30.7,26.9,7,1638557803
461,0,30.7,26.8,6,1638557854
463,0,30.7,26.9,7,1638557905
459,0,30.7,26.9,7,1638557956
462,0,30.8,26.9,7,1638558007
455,0,30.8,26.9,7,1638558057
466,0,30.8,26.9,7,1638558108
463,0,30.8,26.9,7,1638558159
457,0,30.8,26.9,7,1638558210
460,0,30.9,26.9,6,1638558261
460,0,30.9,26.9,7,1638558312
461,0,31.0,26.9,7,1638558362
468,0,31.0,26.9,7,1638558464
472,0,31.0,26.9,7,1638558517
465,0,31.0,26.9,7,1638558619
469,0,31.0,26.9,6,1638558669
471,0,31.1,26.9,7,1638558720
467,0,31.1,26.9,7,1638558773
466,0,31.0,26.9,7,1638558824
471,0,31.0,26.9,7,1638558926
466,0,31.0,26.9,7,1638558977
466,0,31.1,26.9,7,1638559078
473,0,31.1,26.9,7,1638559129
466,0,31.0,26.9,7,1638559180
474,0,31.0,26.9,7,1638559231
469,0,31.1,26.9,7,1638559333
475,0,31.1,26.9,7,1638559384
469,0,31.1,26.9,7,1638559435
470,0,31.0,26.9,7,1638559486
468,0,31.0,26.9,7,1638559537
466,0,31.0,26.9,7,1638559587
458,0,31.0,26.9,7,1638559638
465,0,31.0,26.9,6,1638559689
478,0,31.1,26.9,6,1638559740
470,0,31.1,26.9,7,1638559791
479,0,31.1,26.9,7,1638559893
475,0,31.1,26.9,6,1638559943
465,0,31.1,26.9,6,1638559994
472,0,31.1,26.9,6,1638560048
483,0,31.2,26.9,6,1638560101
481,0,31.2,26.9,6,1638560152
470,0,31.1,26.9,7,1638560204
471,0,31.0,26.9,7,1638560255
470,0,31.1,26.8,6,1638560308
479,0,31.1,26.8,7,1638560359
471,0,31.1,26.9,7,1638560410
479,0,31.1,26.9,7,1638560461
474,0,31.0,26.9,6,1638560512
472,0,31.0,26.8,7,1638560562
468,0,31.1,26.9,7,1638560613
475,0,31.1,26.9,7,1638560664
473,0,31.1,26.9,7,1638560715
472,0,31.0,26.8,7,1638560817
475,0,31.0,26.8,6,1638560868
477,0,31.0,26.8,6,1638560918
482,0,31.0,26.8,7,1638560969
474,0,31.0,26.9,7,1638561020
477,0,31.0,26.8,6,1638561071
473,0,31.0,26.8,6,1638561126
480,0,31.0,26.8,7,1638561177
480,0,30.9,26.8,6,1638561228
484,0,30.9,26.8,6,1638561279
471,0,31.0,26.8,7,1638561330
472,0,31.0,26.8,7,1638561381
480,0,31.0,26.8,6,1638561434
472,0,30.9,26.8,7,1638561485
472,0,30.9,26.9,6,1638561536
468,0,30.9,26.8,7,1638561587
469,0,31.0,26.8,7,1638561639
483,0,31.0,26.8,7,1638561698
475,0,31.0,26.8,6,1638561749
476,0,30.9,26.8,6,1638561800
475,0,30.9,26.8,6,1638561850
468,0,30.9,26.8,7,1638561901
481,0,30.8,26.8,6,1638561952
472,0,30.9,26.8,7,1638562003
468,0,30.9,26.8,7,1638562054
469,0,30.9,26.8,6,1638562105
477,0,30.9,26.8,6,1638562159
478,0,30.9,26.8,7,1638562212
478,0,30.8,26.8,6,1638562314
484,0,30.8,26.8,7,1638562365
488,0,30.8,26.8,7,1638562416
469,0,30.8,26.8,7,1638562518
468,0,30.8,26.8,6,1638562568
472,0,30.8,26.8,6,1638562619
475,0,30.8,26.8,7,1638562670
477,0,30.8,26.8,7,1638562721
477,0,30.8,26.8,7,1638562772
479,0,30.8,26.8,7,1638562825
470,0,30.8,26.8,7,1638562875
478,0,30.8,26.8,7,1638562929
471,0,30.7,26.8,7,1638562980
472,0,30.7,26.8,7,1638563036
481,0,30.7,26.8,7,1638563087
473,0,30.7,26.8,6,1638563138
465,0,30.7,26.8,7,1638563189
479,0,30.7,26.8,7,1638563240
476,0,30.7,26.8,6,1638563291
472,0,30.7,26.7,6,1638563342
477,0,30.7,26.8,6,1638563393
479,0,30.7,26.8,7,1638563443
465,0,30.7,26.8,7,1638563500
469,0,30.7,26.7,7,1638563551
478,0,30.8,26.7,6,1638563605
489,0,30.9,26.7,7,1638563655
489,0,30.9,26.7,6,1638563706
492,0,30.9,26.7,6,1638563757
480,0,30.8,26.7,6,1638563859
479,0,30.8,26.7,6,1638563910
477,0,30.8,26.7,6,1638563961
466,0,30.8,26.7,6,1638564062
470,0,30.8,26.7,6,1638564116
461,0,30.7,26.7,7,1638564167
474,0,30.7,26.7,6,1638564269
474,0,30.7,26.7,6,1638564319
472,0,30.7,26.7,6,1638564370
466,0,30.7,26.7,6,1638564421
472,0,30.7,26.7,6,1638564483
474,0,30.7,26.7,7,1638564534
467,0,30.7,26.7,7,1638564586
464,0,30.7,26.7,7,1638564637
472,0,30.7,26.7,6,1638564687
471,0,30.7,26.7,6,1638564738
469,0,30.7,26.7,6,1638564789
473,0,30.7,26.7,6,1638564840
463,0,30.7,26.7,7,1638564891
464,0,30.7,26.7,6,1638564993
469,0,30.6,26.7,7,1638565044
463,0,30.6,26.7,6,1638565095
467,0,30.7,26.7,6,1638565146
470,0,30.7,26.7,6,1638565248
472,0,30.7,26.7,6,1638565298
471,0,30.7,26.7,6,1638565349
481,0,30.7,26.7,6,1638565400
475,0,30.6,26.7,6,1638565502
469,0,30.7,26.7,6,1638565553
476,0,30.7,26.7,6,1638565604
470,0,30.6,26.7,6,1638565655
473,0,30.6,26.7,6,1638565757
477,0,30.6,26.7,6,1638565808
476,0,30.6,26.7,6,1638565859
475,0,30.6,26.7,7,1638565911
481,0,30.7,26.7,6,1638565964
477,0,30.7,26.7,6,1638566015
490,0,30.8,26.7,6,1638566070
490,0,30.9,26.7,6,1638566121
491,0,30.9,26.7,6,1638566172
489,0,30.8,26.7,6,1638566223
500,0,30.8,26.7,6,1638566274
491,0,30.7,26.7,6,1638566376
493,0,30.8,26.7,6,1638566427
489,0,30.7,26.7,6,1638566478
488,0,30.7,26.7,6,1638566529
489,0,30.7,26.7,6,1638566580
494,0,30.7,26.7,6,1638566631
490,0,30.7,26.7,6,1638566682
495,0,30.7,26.7,7,1638566733
488,0,30.8,26.7,6,1638566783
491,0,30.8,26.7,6,1638566837
486,0,30.8,26.7,6,1638566939
488,0,30.8,26.7,6,1638566990
490,0,30.9,26.7,6,1638567041
484,0,30.8,26.7,6,1638567092
484,0,30.9,26.7,6,1638567143
487,0,30.9,26.7,6,1638567194
497,0,31.1,26.7,6,1638567448
490,0,31.1,26.7,6,1638567499
501,0,31.2,26.7,6,1638567552
492,0,30.9,26.7,6,1638567757
499,0,31.0,26.7,6,1638567807
508,0,31.1,26.6,6,1638567858
538,0,31.2,26.7,6,1638567962
536,0,31.2,26.6,7,1638568013
550,0,31.2,26.6,7,1638568064
558,0,31.3,26.6,6,1638568114
544,0,31.3,26.6,7,1638568165
536,0,31.3,26.6,7,1638568216
538,0,31.3,26.6,6,1638568268
532,0,31.4,26.5,6,1638568318
528,0,31.4,26.5,6,1638568369
526,0,31.5,26.5,6,1638568420
530,0,31.5,26.5,6,1638568478
533,0,31.6,26.5,6,1638568529
538,0,31.6,26.5,6,1638568580
536,0,31.6,26.5,6,1638568630
552,0,31.7,26.5,6,1638568681
545,0,31.7,26.5,6,1638568783
533,0,31.6,26.5,6,1638568885
535,0,31.7,26.4,6,1638568936
531,0,31.6,26.5,6,1638568987
532,0,31.5,26.5,6,1638569040
537,0,31.5,26.5,6,1638569091
531,0,31.4,26.5,6,1638569142
527,0,31.5,26.5,6,1638569195
540,0,31.5,26.5,6,1638569252
542,0,31.6,26.5,6,1638569303
556,0,31.7,26.5,6,1638569354
547,0,31.6,26.5,6,1638569405
544,0,31.8,26.6,6,1638569508
541,0,31.8,26.6,6,1638569559
549,0,31.9,26.6,6,1638569609
558,0,31.8,26.6,6,1638569660
538,0,31.7,26.6,6,1638569711
545,0,31.6,26.6,6,1638569762
551,0,31.6,26.6,6,1638569814
544,0,31.7,26.6,6,1638569865
565,0,31.6,26.6,6,1638569918
570,0,31.6,26.7,6,1638569969
577,0,31.7,26.7,6,1638570020
574,0,31.7,26.6,6,1638570071
566,0,31.6,26.7,6,1638570122
580,0,31.7,26.6,6,1638570173
586,0,31.8,26.7,6,1638570224
575,0,31.7,26.7,6,1638570275
573,0,31.6,26.7,6,1638570326
561,0,31.6,26.7,6,1638570427
555,0,31.5,26.7,6,1638570478
566,0,31.5,26.7,6,1638570580
576,0,31.6,26.7,6,1638570631
571,0,31.6,26.7,6,1638570682
576,0,31.8,26.7,6,1638570886
568,0,31.7,26.7,6,1638570937
576,0,31.7,26.7,6,1638570987
575,0,31.8,26.7,6,1638571038
589,0,31.8,26.7,6,1638571140
580,0,31.8,26.7,7,1638571191
586,0,31.8,26.7,6,1638571242
588,0,31.8,26.7,6,1638571293
597,0,31.8,26.7,6,1638571343
594,0,31.7,26.7,6,1638571394
586,0,31.6,26.7,6,1638571445
562,0,31.6,26.7,6,1638571501
574,0,31.6,26.7,5,1638571552
567,0,31.5,26.7,6,1638571654
561,0,31.4,26.7,6,1638571705
550,0,31.4,26.7,6,1638571755
563,0,31.4,26.7,6,1638571806
561,0,31.5,26.7,6,1638571857
566,0,31.5,26.7,6,1638571908
559,0,31.5,26.7,6,1638571959
567,0,31.5,26.7,6,1638572010
554,0,31.4,26.7,6,1638572061
556,0,31.4,26.7,6,1638572111
555,0,31.4,26.7,6,1638572162
549,0,31.4,26.7,6,1638572213
556,0,31.4,26.7,6,1638572264
552,0,31.3,26.7,6,1638572315
555,0,31.3,26.7,6,1638572366
540,0,31.2,26.7,6,1638572417
539,0,31.2,26.7,6,1638572468
540,0,31.2,26.7,6,1638572518
533,0,31.2,26.7,6,1638572570
528,0,31.2,26.7,6,1638572621
537,0,31.2,26.7,6,1638572671
535,0,31.2,26.7,6,1638572722
541,0,31.2,26.6,6,1638572773
549,0,31.2,26.7,6,1638572824
553,0,31.2,26.7,6,1638572875
560,0,31.2,26.7,6,1638572926
559,0,31.2,26.7,6,1638572977
548,0,31.2,26.6,6,1638573028
551,0,31.2,26.6,6,1638573079
565,0,31.3,26.7,6,1638573130
552,0,31.2,26.6,6,1638573181
559,0,31.2,26.6,6,1638573232
561,0,31.2,26.6,6,1638573283
565,0,31.3,26.7,6,1638573333
575,0,31.4,26.6,6,1638573384
583,0,31.4,26.6,6,1638573436
577,0,31.4,26.6,6,1638573487
570,0,31.4,26.6,6,1638573538
572,0,31.4,26.7,6,1638573589
572,0,31.6,26.6,6,1638573640
570,0,31.6,26.6,6,1638573691
578,0,31.6,26.6,6,1638573741
576,0,31.6,26.6,6,1638573792
566,0,31.7,26.6,6,1638573843
563,0,31.6,26.6,6,1638573894
556,0,31.8,26.6,6,1638573945
561,0,31.7,26.6,6,1638573997
554,0,31.7,26.6,6,1638574048
552,0,31.7,26.6,6,1638574098
554,0,31.8,26.6,6,1638574149
560,0,31.8,26.6,6,1638574200
556,0,31.8,26.6,6,1638574251
557,0,31.8,26.6,6,1638574302
553,0,31.8,26.6,6,1638574353
553,0,31.8,26.6,6,1638574404
562,0,31.9,26.6,6,1638574455
572,0,31.9,26.6,6,1638574506
575,0,31.9,26.6,6,1638574557
578,0,31.9,26.6,6,1638574607
575,0,31.9,26.6,6,1638574658
576,0,32.0,26.6,6,1638574709
575,0,32.2,26.6,6,1638574760
600,0,32.5,26.6,6,1638574811
600,0,32.7,26.6,6,1638574862
609,0,32.8,26.6,6,1638574913
615,0,32.9,26.6,6,1638574963
612,0,32.9,26.6,6,1638575014
600,0,32.9,26.6,6,1638575065
600,0,32.7,26.6,6,1638575116
590,0,32.7,26.6,6,1638575167
583,0,32.7,26.6,6,1638575218
587,0,32.8,26.6,6,1638575269
603,0,32.8,26.6,6,1638575320
596,0,32.8,26.6,6,1638575372
614,0,32.8,26.6,6,1638575423
605,0,32.8,26.6,6,1638575474
601,0,32.7,26.6,6,1638575524
610,0,32.7,26.6,6,1638575576
611,0,32.7,26.6,6,1638575627
617,0,32.8,26.6,6,1638575678
622,0,32.9,26.6,6,1638575729
640,0,33.0,26.6,6,1638575780
631,0,33.0,26.6,6,1638575831
646,0,33.0,26.6,6,1638575882
649,0,33.0,26.6,7,1638575933
639,0,32.9,26.6,6,1638575983
642,0,33.0,26.6,6,1638576034
650,0,33.0,26.6,6,1638576085
642,0,32.9,26.6,6,1638576136
639,0,32.9,26.6,6,1638576187
644,0,32.9,26.6,6,1638576238
639,0,32.9,26.7,6,1638576289
639,0,32.8,26.6,6,1638576340
634,0,32.8,26.7,6,1638576391
631,0,32.8,26.7,6,1638576442
634,0,32.8,26.6,6,1638576492
642,0,32.8,26.6,7,1638576543
656,0,32.8,26.6,6,1638576594
677,0,32.8,26.6,7,1638576645
670,0,32.8,26.6,6,1638576696
667,0,32.8,26.6,6,1638576747
668,0,32.8,26.6,6,1638576798
663,0,32.7,26.6,6,1638576849
651,0,32.7,26.6,7,1638576900
669,0,32.7,26.6,6,1638576951
658,0,32.7,26.5,6,1638577002
672,0,32.7,26.5,7,1638577053
670,0,32.7,26.5,6,1638577104
664,0,32.7,26.5,6,1638577155
655,0,32.7,26.6,6,1638577206
649,0,32.6,26.6,6,1638577257
648,0,32.6,26.5,6,1638577308
619,0,32.5,26.5,6,1638577359
610,0,32.4,26.5,6,1638577410
598,0,32.4,26.5,7,1638577461
609,0,32.3,26.6,6,1638577512
609,0,32.3,26.6,6,1638577563
606,0,32.3,26.6,6,1638577614
613,0,32.3,26.6,6,1638577665
614,0,32.2,26.6,6,1638577716
604,0,32.2,26.6,7,1638577767
612,0,32.2,26.6,6,1638577817
613,0,32.2,26.6,6,1638577868
608,0,32.2,26.6,7,1638577919
605,0,32.2,26.6,7,1638577970
615,0,32.2,26.6,7,1638578021
612,0,32.2,26.6,7,1638578072
603,0,32.2,26.6,7,1638578123
609,0,32.3,26.6,6,1638578174
632,0,32.3,26.6,6,1638578225
645,0,32.3,26.6,7,1638578276
643,0,32.3,26.6,7,1638578327
637,0,32.2,26.6,7,1638578378
628,0,32.2,26.5,6,1638578429
628,0,32.2,26.6,7,1638578480
623,0,32.2,26.6,7,1638578531
629,0,32.1,26.6,6,1638578583
624,0,32.1,26.6,6,1638578634
636,0,32.1,26.5,6,1638578685
638,0,32.1,26.6,6,1638578736
637,0,32.1,26.5,6,1638578787
633,0,32.0,26.5,6,1638578837
619,0,32.0,26.5,6,1638578888
599,0,31.9,26.6,7,1638578940
609,0,31.9,26.5,6,1638578991
601,0,31.8,26.5,7,1638579042
595,0,31.8,26.5,7,1638579093
593,0,31.8,26.5,7,1638579144
590,0,31.8,26.5,7,1638579195
599,0,31.8,26.5,7,1638579245
596,0,31.8,26.5,7,1638579296
597,0,31.8,26.5,7,1638579348
599,0,31.8,26.5,6,1638579399
599,0,31.8,26.5,7,1638579451
593,0,31.8,26.5,7,1638579501
599,0,31.8,26.5,7,1638579552
604,0,31.9,26.5,6,1638579603
594,0,32.0,26.5,6,1638579654
601,0,32.0,26.5,6,1638579705
604,0,32.0,26.6,6,1638579756
603,0,32.0,26.6,6,1638579807
605,0,32.0,26.6,7,1638579858
608,0,32.0,26.6,7,1638579909
605,0,32.0,26.6,7,1638579960
611,0,32.1,26.6,6,1638580011
623,0,32.1,26.5,7,1638580061
634,0,32.2,26.6,6,1638580112
630,0,32.2,26.5,7,1638580163
623,0,32.2,26.5,7,1638580214
634,0,32.1,26.5,7,1638580265
635,0,32.1,26.5,7,1638580316
627,0,32.1,26.5,7,1638580367
634,0,32.1,26.5,7,1638580418
622,0,32.0,26.5,7,1638580468
618,0,32.2,26.5,7,1638580519
606,0,32.2,26.5,7,1638580570
603,0,32.2,26.5,7,1638580621
596,0,32.2,26.5,6,1638580672
597,0,32.2,26.5,7,1638580723
596,0,32.3,26.5,6,1638580774
591,0,32.2,26.5,7,1638580825
585,0,32.1,26.5,7,1638580876
587,0,32.1,26.5,7,1638580927
575,0,32.1,26.5,7,1638580977
582,0,32.2,26.5,7,1638581028
596,0,32.2,26.5,6,1638581079
620,0,32.2,26.5,7,1638581130
615,0,32.2,26.6,7,1638581182
618,0,32.3,26.6,7,1638581233
627,0,32.3,26.5,7,1638581284
624,0,32.3,26.5,6,1638581335
609,0,32.4,26.6,6,1638581386
618,0,32.4,26.6,7,1638581437
624,0,32.4,26.5,7,1638581488
616,0,32.4,26.5,7,1638581539
638,0,32.5,26.6,7,1638581590
632,0,32.4,26.6,7,1638581641
606,0,32.3,26.6,7,1638581692
605,0,32.2,26.6,7,1638581743
597,0,32.2,26.6,7,1638581794
604,0,32.2,26.6,7,1638581844
607,0,32.2,26.6,7,1638581895
589,0,32.2,26.6,6,1638581946
593,0,32.2,26.6,7,1638581997
584,0,32.2,26.6,7,1638582048
585,0,32.2,26.6,7,1638582099
577,0,32.2,26.6,7,1638582151
584,0,32.2,26.7,7,1638582202
587,0,32.2,26.6,7,1638582252
579,0,32.2,26.7,6,1638582304
585,0,32.2,26.7,7,1638582355
569,0,32.2,26.7,7,1638582406
579,0,32.2,26.7,7,1638582456
562,0,32.1,26.7,7,1638582507
585,0,32.2,26.7,7,1638582558
599,0,32.2,26.7,7,1638582609
596,0,32.2,26.7,7,1638582660
593,0,32.1,26.7,7,1638582711
597,0,32.1,26.7,7,1638582762
587,0,32.1,26.7,7,1638582813
586,0,32.1,26.7,7,1638582863
578,0,32.1,26.7,7,1638582914
583,0,32.1,26.7,7,1638582965
589,0,32.1,26.7,7,1638583016
579,0,32.1,26.7,7,1638583067
567,0,32.1,26.7,7,1638583118
576,0,32.2,26.7,8,1638583169
584,0,32.2,26.7,7,1638583220
599,0,32.2,26.7,7,1638583271
611,0,32.3,26.7,8,1638583322
613,0,32.2,26.7,7,1638583373
567,0,32.1,26.7,7,1638583424
553,0,32.1,26.7,7,1638583475
554,0,32.1,26.7,7,1638583526
552,0,32.1,26.7,7,1638583577
561,0,32.1,26.7,7,1638583628
553,0,32.1,26.7,7,1638583679
544,0,32.1,26.7,8,1638583730
534,0,32.1,26.7,8,1638583781
537,0,32.1,26.7,7,1638583831
532,0,32.1,26.7,7,1638583882
529,0,32.0,26.7,7,1638583933
535,0,32.0,26.8,7,1638583984
540,0,32.0,26.7,7,1638584035
527,0,31.9,26.8,7,1638584086
536,0,31.9,26.8,7,1638584137
526,0,31.9,26.8,8,1638584188
522,0,31.9,26.8,8,1638584239
521,0,31.8,26.8,8,1638584290
524,0,31.9,26.8,7,1638584340
527,0,31.8,26.8,8,1638584391
532,0,31.8,26.8,7,1638584442
529,0,31.8,26.8,8,1638584493
537,0,31.8,26.8,7,1638584545
536,0,31.7,26.8,7,1638584596
536,0,31.7,26.8,7,1638584647
535,0,31.7,26.8,7,1638584697
527,0,31.7,26.8,7,1638584748
521,0,31.6,26.8,7,1638584799
529,0,31.6,26.8,7,1638584850
531,0,31.6,26.8,7,1638584901
535,0,31.6,26.8,7,1638584952
535,0,31.6,26.8,7,1638585003
542,0,31.6,26.8,7,1638585054
544,0,31.6,26.9,7,1638585105
542,0,31.6,26.9,7,1638585156
537,0,31.6,26.8,8,1638585207
536,0,31.6,26.9,8,1638585258
543,0,31.6,26.8,7,1638585309
558,0,31.6,26.9,8,1638585360
574,0,31.6,26.8,8,1638585410
588,0,31.7,26.9,7,1638585461
598,0,31.7,26.9,8,1638585512
600,0,31.7,26.9,7,1638585564
600,0,31.7,26.9,8,1638585614
592,0,31.7,26.9,7,1638585665
584,0,31.7,26.9,7,1638585716
563,0,31.6,26.9,7,1638585767
555,0,31.6,26.9,7,1638585818
549,0,31.6,26.9,7,1638585869
545,0,31.6,26.9,7,1638585920
570,0,31.7,26.9,7,1638585971
571,0,31.7,26.9,7,1638586022
572,0,31.8,26.9,7,1638586073
574,0,31.8,26.9,7,1638586124
578,0,31.8,26.9,7,1638586175
567,0,31.8,26.9,7,1638586225
575,0,31.8,26.9,7,1638586276
571,0,31.9,26.9,8,1638586327
578,0,31.9,26.9,7,1638586378
583,0,31.9,26.9,7,1638586429
571,0,31.9,26.9,7,1638586480
575,0,31.9,26.9,7,1638586531
585,0,32.0,26.9,7,1638586582
589,0,32.0,26.9,7,1638586633
589,0,32.0,26.9,7,1638586684
585,0,32.1,26.9,7,1638586735
582,0,32.1,27.0,7,1638586786
576,0,32.1,26.9,8,1638586836
575,0,32.1,26.9,7,1638586887
571,0,32.2,26.9,8,1638586938
575,0,32.2,26.9,7,1638586989
574,0,32.2,26.9,7,1638587040
567,0,32.2,26.9,8,1638587091
579,0,32.2,26.9,7,1638587142
561,0,32.2,26.9,7,1638587193
566,0,32.3,27.0,8,1638587244
566,0,32.3,26.9,8,1638587294
572,0,32.3,27.0,8,1638587345
587,0,32.3,27.0,8,1638587396
579,0,32.4,27.0,8,1638587447
592,0,32.6,27.0,7,1638587498
609,0,32.8,27.0,8,1638587549
605,0,33.0,26.9,8,1638587600
607,0,33.1,26.9,7,1638587651
593,0,33.2,26.9,7,1638587702
605,0,33.4,26.8,7,1638587753
614,0,33.6,26.8,7,1638587804
615,0,33.7,26.8,8,1638587855
622,0,33.8,26.7,8,1638587906
627,0,33.8,26.8,8,1638587957
653,0,33.9,26.7,8,1638588008
645,0,33.9,26.8,7,1638588059
638,0,33.8,26.7,7,1638588109
633,0,33.8,26.7,7,1638588160
626,0,33.8,26.7,8,1638588211
628,0,33.8,26.7,8,1638588262
619,0,33.8,26.7,8,1638588313
625,0,33.9,26.7,8,1638588364
634,0,34.0,26.7,8,1638588415
633,0,34.1,26.6,8,1638588466
618,0,34.0,26.6,8,1638588517
614,0,34.0,26.6,8,1638588568
632,0,34.4,26.7,8,1638588619
637,0,34.5,26.6,7,1638588670
629,0,34.5,26.6,7,1638588721
618,0,34.5,26.6,8,1638588771
631,0,34.5,26.7,8,1638588822
625,0,34.4,26.7,7,1638588873
627,0,34.4,26.7,7,1638588924
626,0,34.4,26.7,7,1638588975
637,0,34.4,26.7,7,1638589026
636,0,34.5,26.7,7,1638589077
633,0,34.5,26.7,8,1638589128
636,0,34.5,26.7,8,1638589179
630,0,34.5,26.6,7,1638589229
626,0,34.5,26.6,7,1638589280
622,0,34.5,26.7,7,1638589331
643,0,34.5,26.7,8,1638589382
655,0,34.6,26.7,8,1638589433
660,0,34.7,26.7,8,1638589484
661,0,34.9,26.7,7,1638589535
679,0,35.3,26.7,8,1638589586
684,0,35.4,26.7,7,1638589637
696,0,35.5,26.7,8,1638589688
691,0,35.5,26.7,8,1638589739
682,0,35.5,26.7,7,1638589790
690,0,35.5,26.7,7,1638589841
693,0,35.6,26.7,7,1638589892
704,0,35.7,26.7,7,1638589943
704,0,35.7,26.7,7,1638589993
696,0,35.7,26.7,7,1638590045
702,0,35.7,26.7,7,1638590096
708,0,35.7,26.7,7,1638590147
703,0,35.7,26.7,8,1638590198
696,0,35.7,26.7,7,1638590248
689,0,35.7,26.7,8,1638590299
697,0,35.7,26.7,8,1638590350
701,0,35.7,26.7,7,1638590401
701,0,35.7,26.7,7,1638590452
696,0,35.7,26.7,7,1638590503
699,0,35.7,26.7,8,1638590554
696,0,35.7,26.7,7,1638590605
688,0,35.7,26.7,8,1638590656
695,0,35.6,26.7,7,1638590707
674,0,35.5,26.7,7,1638590757
678,0,35.4,26.7,7,1638590808
667,0,35.4,26.7,8,1638590859
666,0,35.3,26.7,7,1638590910
658,0,35.2,26.7,7,1638590961
641,0,35.2,26.7,8,1638591012
659,0,35.1,26.7,7,1638591063
642,0,35.1,26.7,7,1638591114
625,0,35.1,26.7,8,1638591165
618,0,34.8,26.7,8,1638591317
621,0,34.6,26.7,7,1638591419
612,0,34.5,26.7,7,1638591470
610,0,34.5,26.7,7,1638591523
600,0,34.5,26.7,7,1638591575
596,0,34.4,26.7,7,1638591627
594,0,34.4,26.7,7,1638591678
594,0,34.3,26.7,7,1638591780
589,0,34.2,26.7,7,1638591833
577,0,34.3,26.7,7,1638591884
592,0,34.3,26.7,7,1638591935
590,0,34.3,26.7,8,1638591986
590,0,34.3,26.7,7,1638592088
587,0,34.3,26.7,7,1638592139
586,0,34.3,26.7,7,1638592190
580,0,34.3,26.7,7,1638592241
590,0,34.2,26.7,7,1638592292
578,0,34.2,26.8,7,1638592343
581,0,34.2,26.8,7,1638592393
575,0,34.2,26.8,7,1638592450
571,0,34.1,26.8,7,1638592501
564,0,34.1,26.8,7,1638592552
565,0,34.1,26.8,7,1638592603
560,0,34.1,26.8,7,1638592654
560,0,34.1,26.8,7,1638592705
560,0,34.0,26.8,7,1638592806
555,0,34.0,26.9,7,1638592857
557,0,34.0,26.9,7,1638592908
570,0,34.0,26.9,7,1638593013
565,0,33.9,26.9,7,1638593114
568,0,34.0,26.9,7,1638593165
574,0,34.0,26.9,8,1638593216
567,0,34.0,26.9,7,1638593268
565,0,34.0,26.9,7,1638593319
564,0,34.0,26.9,7,1638593370
572,0,34.1,26.9,7,1638593421
576,0,34.1,26.9,7,1638593471
561,0,34.1,26.9,7,1638593525
559,0,34.1,26.9,7,1638593576
561,0,34.2,26.9,7,1638593729
555,0,34.3,27.0,8,1638593780
565,0,34.3,26.9,7,1638593834
560,0,34.3,27.0,7,1638593885
572,0,34.4,27.0,7,1638593936
570,0,34.4,27.0,7,1638593988
554,0,34.4,27.0,7,1638594039
558,0,34.4,27.0,7,1638594090
552,0,34.4,27.0,7,1638594141
550,0,34.5,27.0,7,1638594191
552,0,34.5,27.0,7,1638594243
561,0,34.6,27.0,7,1638594294
563,0,34.6,27.0,7,1638594345
565,0,34.6,27.0,7,1638594398
560,0,34.7,27.0,7,1638594449
562,0,34.7,27.0,7,1638594500
560,0,34.7,27.0,7,1638594551
550,0,34.7,27.0,7,1638594603
551,0,34.7,27.0,7,1638594654
549,0,34.8,27.0,8,1638594705
557,0,35.0,26.9,8,1638594765
566,0,35.1,26.9,8,1638594816
564,0,35.1,26.9,8,1638594868
545,0,35.3,26.8,8,1638594969
553,0,35.4,26.8,8,1638595071
545,0,35.5,26.8,8,1638595122
544,0,35.6,26.8,7,1638595179
543,0,35.6,26.8,8,1638595230
545,0,35.7,26.7,8,1638595280
538,0,35.8,26.7,8,1638595331
541,0,35.8,26.8,8,1638595382
547,0,35.9,26.7,8,1638595434
541,0,35.9,26.7,8,1638595484
541,0,36.0,26.7,8,1638595587
540,0,36.1,26.7,8,1638595638
543,0,36.1,26.7,8,1638595739
547,0,36.2,26.7,8,1638595790
541,0,36.3,26.7,8,1638595841
549,0,36.3,26.7,8,1638595943
554,2,36.3,26.6,8,1638595994
544,3,36.4,26.6,8,1638596147
546,2,36.4,26.6,8,1638596198
560,2,36.6,26.6,8,1638596300
562,2,36.6,26.6,8,1638596350
564,2,36.6,26.7,8,1638596452
